Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;ID_Banco;Banco;Enero;Febrero;Marzo
2700;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/4/2019;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2705;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/4/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2706;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/4/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2710;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;294176;326535;326535
2714;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/5/2019;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2715;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2716;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2717;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/5/2019;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2718;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;294176;326535;326535
2719;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/5/2019;F;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2722;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2723;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2726;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;14/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2730;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;24/6/2019;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2736;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;25/7/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2737;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;25/7/2019;F;FORM                    ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;294176;326535;326535
2740;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;6/12/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2741;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;6/12/2019;F;CBA                     ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;314974;349622;349622
2742;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/12/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2749;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;6/12/2019;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2751;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;2/1/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;226936;251899;251899
2754;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/1/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2755;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/1/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2758;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;19/2/2020;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2761;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/3/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2765;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;2/3/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;302581;335865;335865
2767;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/3/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2768;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/3/2020;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2773;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2774;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2777;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2778;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2781;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2782;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2783;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2785;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2786;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/3/2021;M;FORM                    ;Analista de Soporte Tecnico;6;SI;AST     ;44;BANCO HIPOTECARIO S.A.;252151;279887;667133
2789;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/3/2021;F;FORM                    ;Analista de Calidad & Capacit.;6;SI;ACC     ;44;BANCO HIPOTECARIO S.A.;427649;555944;667133
2793;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2794;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2795;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/3/2021;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2796;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2799;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/3/2021;M;CBA                     ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;262479;291351;291351
2800;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;19/2/2020;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2805;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/6/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2813;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/9/2021;F;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2817;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;6/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;294176;326535;326535
2819;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2820;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2825;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/9/2021;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2826;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2828;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/10/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2829;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;15/10/2021;M;CBA                     ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2831;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/10/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2832;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;25/10/2021;F;CBA                     ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;262479;291351;291351
2833;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;25/10/2021;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;302581;335865;335865
2851;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/1/2022;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2852;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/1/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2855;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/1/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2857;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/2/2022;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2858;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/2/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2860;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/2/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2861;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;11/2/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;226936;251899;251899
2862;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;7/3/2022;F;FORM                    ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;226936;251899;251899
2865;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/6/2022;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;44;BANCO HIPOTECARIO S.A.;446398;580317;696380
2867;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/6/2022;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2868;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;3/8/2022;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2869;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;3/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2875;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2876;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2877;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2879;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2880;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/9/2022;F;FORM                    ;Analista de Adminis. de Pers.;6;SI;ADP     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;427649;555944;667133
2882;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;7/12/2022;F;FORM                    ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;252151;279887;279887
2883;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;7/12/2022;M;FORM                    ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;252151;279887;279887
2887;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/2/2023;F;FORM                    ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
2888;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2889;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2891;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2892;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2893;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2896;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;8/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;226936;251899;251899
2897;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2898;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2899;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2901;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2902;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2904;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2905;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2906;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2907;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2908;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2912;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2913;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2915;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2917;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2918;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2919;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2920;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2921;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2922;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2925;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2929;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2930;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2932;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2935;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2936;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2937;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2938;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;1/8/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2939;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2941;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2942;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;2/10/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2943;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;2/10/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2945;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/10/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2946;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/10/2023;M;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2947;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/10/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
2948;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;2/10/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2949;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;2/10/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;168101;186592;186592
2950;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;6/11/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;335865;335865
2951;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;6/11/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;302581;335865;335865
2952;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/11/2023;F;FORM                    ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;252151;279887;279887
